data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8605641,566,NIG22316,22316,18/10/2021,2021,1,Strategic developments,Change to group/activity,Government of Nigeria (2015-),,1,,,0,10,Western Africa,Nigeria,Bayelsa,Yenagoa,,Yenagoa,4.9247,6.2642,3,Daily Independent (Nigeria),National,"Security measures: On 18 October 2021, the government of Bayelsa state imposed a dusk to dawn curfew on its waterways as part of measures to curb piracy and kidnapping. It also banned the use of 200 horsepower engine speed boats, location coded as Yenagoa (Yenagoa, Bayelsa).",0,1635193320,NGA,"[{'translation_text': ""Mesures de sécurité : Le 18 octobre 2021, le Gouvernement de l'État de Bayelsa a imposé un couvre-feu de dîner à l'aube sur ses voies navigables dans le cadre de mesures visant à lutter contre la piraterie et les enlèvements et à interdire l'utilisation de bateaux à moteur de 200 chevaux, situés à Yenagoa (""}]"
8605654,566,NIG22313,22313,18/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Kogi,Okene,,Okene,7.5456,6.2538,2,Daily Post (Nigeria),National,"On 18 October 2021, unidentified armed men attacked the convoy of a lawmaker along Akure -Okene road (Okene, Kogi), coded as Okene, and shot at his suspected sitting position. The lawmaker was not in the convoy, casualties unknown.",0,1635193320,NGA,"[{'translation_text': ""Le 18 octobre 2021, des hommes armés non identifiés ont attaqué le convoi d'un député le long de la route Akure-Okene (Okene, Kogi) et ont tiré sur sa position assise présumée.""}]"
8605673,478,MAA1246,1246,18/10/2021,2021,1,Protests,Protest with intervention,Protesters (Mauritania),,6,Police Forces of Mauritania (2019-),,1,16,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,El Mouritany,National,"On 18 October 2021, supporters of the former president demonstrated in front of the German Embassy in Nouakchott (Nouakchott) to denounce the targeting against him and to demand his release. Police forces intervened and fired teargas to disperse them. [size=no report]",0,1635193320,MRT,"[{'translation_text': ""Le 18 octobre 2021, des partisans de l'ancien président ont manifesté devant l'ambassade de l'Allemagne à Nouakchott (Nouakchott) pour dénoncer les attaques contre lui et demander sa libération. Les forces de police sont intervenues et ont tiré des gaz lacrymogènes pour les disperser. [size=no report]""}]"
8605708,854,BFO5572,5572,18/10/2021,2021,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sahel,Soum,Pobe-Mengao,Gaskinde,13.913,-1.6343,1,Facebook,New media,"Defusal: On 18 October 2021, soldiers neutralized an IED likely planted by JNIM militants in the village of Gaskinde (Pobe-Mengao, Soum).",0,1635193320,BFA,"[{'translation_text': 'Défaut : Le 18 octobre 2021, des soldats ont neutralisé un IED probablement planté par des militants du JNIM dans le village de Gaskinde (Pobe-Mengao, Soum).'}]"
8605741,324,GUI2095,2095,18/10/2021,2021,1,Protests,Peaceful protest,Protesters (Guinea),,6,,,0,60,Western Africa,Guinea,Conakry,Conakry,Kaloum,Conakry,9.5091,-13.7122,1,Guinee Matin,National,"On 18 October 2021, tens of residents demonstrated in Matoto Khabitaya neighborhood of Conakry city (Kaloum, Conakry), accusing the head of their neighborhood of selling a part of the cemetery to an individual. [size=tens]",0,1635193321,GIN,"[{'translation_text': 'Le 18 octobre 2021, des dizaines de résidents ont manifesté dans le quartier Matoto Khabitaya de la ville de Conakry (Kaloum, Conakry), accusant le chef de leur quartier de vendre une partie du cimetière à un particulier. [dimension=deux]'}]"
8605878,566,NIG22312,22312,18/10/2021,2021,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria); Women (Nigeria),7,47,Western Africa,Nigeria,Enugu,Uzo Uwani,,Nimbo,6.8167,7.1667,1,Nigeria Punch,National,"On 18 October 2021, suspected Fulani pastoralists attacked and killed a woman on her farm in Nimbo (Uzo Uwani, Enugu).",1,1635193321,NGA,"[{'translation_text': ""Le 18 octobre 2021, des pastoralistes Fulani soupçonnés d'avoir attaqué et tué une femme sur sa ferme à Nimbo (Uzo Uwani, Enugu).""}]"
8605894,566,NIG22308,22308,18/10/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Bama,,Bama,11.5221,13.6856,2,Premium Times (Nigeria),National,"On 18 October 2021, a gun truck belonging to ISWAP/Boko Haram militants ran over an improvised explosive device around the 151 battalion location near Bama (Bama, Borno). Four militants were killed. The IED was reportedly planted by military forces.",4,1635193321,NGA,"[{'translation_text': ""Le 18 octobre 2021, un camion d'armes appartenant à des militants de l'ISWAP/Boko Haram a renversé un engin explosif improvisé autour de l'emplacement du 151e bataillon près de Bama (Bama, Borno) et quatre militants ont été tués.""}]"
8605996,566,NIG22314,22314,18/10/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Ogun,Ado-Odo,,Otta,6.6841,3.2327,1,Sun (Nigeria),National,"On 18 October 2021, residents from communities in Otta (Ado-Odo, Ogun) protested over the deplorable state of the roads in the area. [size=no report]",0,1635193321,NGA,"[{'translation_text': ""Le 18 octobre 2021, des résidents de communautés d'Otta (Ado-Odo, Ogun) ont protesté contre l'état déplorable des routes dans la région. [size=no report]""}]"
8606085,854,BFO5575,5575,18/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),Police Forces of Burkina Faso (2015-) Gendarmerie,7,37,Western Africa,Burkina Faso,Nord,Yatenga,Zogore,Zogore,13.3978,-2.5921,1,Undisclosed Source,Local partner-Other,"On 18 October 2021, unknown gunmen shot and wounded an off-duty gendarmerie deputy commander in the town of Zogore (Zogore, Yatenga).",0,1635193321,BFA,"[{'translation_text': 'Le 18 octobre 2021, des hommes armés inconnus ont tiré et blessé un commandant adjoint de gendarmerie en dehors de ses fonctions dans la ville de Zogore (Zogore, Yatenga).'}]"
8611776,854,BFO5571,5571,18/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Kossi,Bourasso,Lekuy,12.6,-3.6833,2,Facebook; Undisclosed Source; Netafrique,Local partner-Other,"On 18 October 2021, presumed Katiba Macina (JNIM) militants seized a vehicle belonging to a state service researching malaria and briefly detained the occupants near the village of Lekuy (Bourasso, Kossi).",0,1635798954,BFA,"[{'translation_text': ""Le 18 octobre 2021, des militants présumés du Katiba Macina (JNIM) ont saisi un véhicule appartenant à un service d'État chargé de la recherche sur le paludisme et ont brièvement détenu les occupants près du village de Lekuy (Bourasso, Kossi).""}]"
8612099,566,NIG22360,22360,18/10/2021,2021,2,Violence against civilians,Abduction/forced disappearance,Niger Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Niger,Suleja,,Suleja,9.1758,7.1808,1,Daily Trust (Nigeria),National,"Around 18 October 2021 (as reported), two persons were abducted by a Niger militia in Suleja (Suleja, Niger). They were released on 24 October after a ransom of 1 million naira each was paid and call card worth 50 thousand was provided to their abductors.",0,1635798955,NGA,"[{'translation_text': ""Vers le 18 octobre 2021, deux personnes ont été enlevées par une milice nigérienne à Suleja (Suleja, Niger) et libérées le 24 octobre, après qu'une rançon de 1 million de naira chacune a été versée et une carte d'appel d'une valeur de 50 000 naira a été remise à leurs enlèveurs.""}]"
8612421,854,BFO5607,5607,18/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Cascades,Comoe,Sideradougou,Sideradougou,10.6757,-4.2575,1,Undisclosed Source,Local partner-Other,"On 18 October 2021, presumed Katiba Macina (JNIM) militants abducted men they accuse of collaborating with Burkinabe forces in the town of Sideradougou (Sideradougou, Comoe).",0,1635798956,BFA,"[{'translation_text': ""Le 18 octobre 2021, des militants présumés du Katiba Macina (JNIM) ont enlevé des hommes qu'ils accusent de collaborer avec les forces burkinabè dans la ville de Sideradougou (Sideradougou, Comoe).""}]"
8612444,204,BEN584,584,18/10/2021,2021,1,Riots,Mob violence,Rioters (Benin),Farmers (Benin),5,Rioters (Benin),Pastoralists (Benin),5,55,Western Africa,Benin,Borgou,Kalale,,Kakatinnin,10.1258,3.2582,1,Undisclosed Source,Local partner-Other,"On 18 October 2021, farmers and pastoralists clashed in the village of Kakatinnin (Kalale, Borgou). A farmer assaulted a pastoralist man after discovering that farmland had been damaged by cattle, the pastoralist made use of his machete and killed the farmer. [size=no report]",1,1635798956,BEN,"[{'translation_text': ""Le 18 octobre 2021, des agriculteurs et des pastoralistes se sont affrontés dans le village de Kakatinnin (Kalale, Borgou). Un agriculteur a agressé un pastoraliste après avoir découvert que les terres agricoles avaient été endommagées par le bétail, le pastoraliste a utilisé sa machette et a tué l'agriculteur""}]"
8612464,562,NIR14215,14215,18/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Makintari,13.5337,12.8181,1,Undisclosed Source,Local partner-Other,"On 18 October 2021, overnight, presumed ISWAP (Lake Chad) or Boko Haram (JAS) Bakura Faction militants abducted one person in the village of Makintari (Diffa, Diffa).",0,1635798956,NER,"[{'translation_text': ""Le 18 octobre 2021, pendant la nuit, des militants présumés de l'ISWAP (lac Tchad) ou du Boko Haram (JAS) de la Bakura Faction ont enlevé une personne dans le village de Makintari (Diffa, Diffa).""}]"
8612473,562,NIR14216,14216,18/10/2021,2021,1,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),7,27,Western Africa,Niger,Tillaberi,Ouallam,Ouallam,Sokone,14.2754,2.084,1,Undisclosed Source,Local partner-Other,"On 18 October 2021, presumed ISWAP (Greater Sahara) militants killed a former militant from the Fulani community in the village of Sokone (Ouallam, Tillaberi).",1,1635798956,NER,"[{'translation_text': ""Le 18 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont tué un ancien militant de la communauté Fulani dans le village de Sokone (Ouallam, Tillaberi).""}]"
8667160,466,MLI5784,5784,18/10/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2021-),,8,28,Western Africa,Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,Twitter,New media,"On 18 October 2021, a MINUSMA vehicle struck an IED between Douentza and Bore (Douentza, Mopti). Casualties unknown from the explosive likely planted by Katiba Macina (JNIM) militants.",0,1638292282,MLI,"[{'translation_text': 'Le 18 octobre 2021, un véhicule de la MINUSMA a frappé un explosif explosif entre Douentza et Bore (Douentza, Mopti).'}]"
8673539,566,NIG22315,22315,18/10/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),Military Forces of Cameroon (1982-),1,12,Western Africa,Nigeria,Borno,Ngala,,Wulgo,12.4839,14.1813,1,Premium Times (Nigeria); HumAngle; Twitter,New media-National,"On 18 October 2021, Nigeria and Cameroonian forces foiled an infiltration by Boko Haram/ISWAP militants into a military camp in Wulgo (Ngala, Borno). Four militants were killed, weapons and ammunitions were also seized by the troops. ISWAP claimed the attack with 10 soldiers killed and 8 wounded.",4,1638831648,NGA,"[{'translation_text': 'Le 18 octobre 2021, les forces nigérianes et camerounaises ont échoué à une infiltration de militants du Boko Haram/ISWAP dans un camp militaire de Wulgo (Ngala, Borno), où quatre militants ont été tués, des armes et des munitions ont également été saisies par les troupes.'}]"
8843346,854,BFO5574,5574,18/10/2021,2021,1,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Oudalan,Markoye,Markoye,14.6387,0.0342,1,Undisclosed Source; Facebook,Local partner-Other,"On 18 October 2021, presumed ISWAP (Greater Sahara) militants killed an individual and seized livestock in the town of Markoye (Markoye, Oudalan).",1,1645032563,BFA,"[{'translation_text': ""Le 18 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont tué un individu et saisi du bétail dans la ville de Markoye (Markoye, Oudalan).""}]"
8605257,854,BFO5561,5561,17/10/2021,2021,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,Military Forces of Burkina Faso (2015-),4,24,Western Africa,Burkina Faso,Nord,Loroum,Ouindigui,Hitte,13.7547,-1.8406,1,Undisclosed Source; Sahel Security Alerts; Signal,Local partner-Other,"On 17 October 2021, presumed Ansaroul Islam or Katiba Macina (JNIM) militants attacked and clashed with volunteer fighters (VDP) in the village of Hitte (Ouindigui, Loroum). The Burkinabe air force intervened and carried out airstrikes against militant positions. Two VDP and ten militants were killed. The militants burned house yards and granaries.",12,1635193319,BFA,"[{'translation_text': ""Le 17 octobre 2021, des militants présumés d'Ansaroul Islam ou de Katiba Macina (JNIM) ont attaqué et affronté des combattants volontaires (VDP) dans le village de Hitte (Ouindigui, Loroum). L'armée de l'air burkinabè est intervenue et a effectué des frappes aériennes contre des positions militantes.""}]"
8605258,854,BFO5563,5563,17/10/2021,2021,1,Strategic developments,Looting/property destruction,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Cascades,Comoe,Mangodara,Mangodara,9.9,-4.35,2,Facebook; Undisclosed Source,Local partner-Other,"Looting: On 17 October 2021, presumed Katiba Macina (JNIM) militants seized a truck from a male civilian on the road between Mangodara (Mangodara, Comoe) and Banfora (Banfora, Comoe).",0,1635193319,BFA,"[{'translation_text': ""Vol : Le 17 octobre 2021, des militants présumés du Katiba Macina (JNIM) ont saisi un camion d'un civil sur la route entre Mangodara (Mangodara, Comoe) et Banfora (Banfora, Comoe).""}]"
8605259,854,BFO5568,5568,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Solomnore,13.2214,-0.8013,1,Undisclosed Source; Signal,Local partner-Other,"Property destruction: On 17 October 2021, presumed JNIM militants burned houses and property in the village of Solomnore (Pissila, Sanmatenga).",0,1635193319,BFA,"[{'translation_text': 'Destruction de biens : Le 17 octobre 2021, des militants présumés du JNIM ont incendié des maisons et des biens dans le village de Solomnore (Pissila, Sanmatenga).'}]"
8605334,288,GHA1284,1284,17/10/2021,2021,1,Riots,Mob violence,Rioters (Ghana),NDC: National Democratic Congress,5,Rioters (Ghana),,5,55,Western Africa,Ghana,Central,Cape Coast,,Cape Coast,5.1075,-1.2431,1,Daily Guide Ghana; 3 News,National,"On 17 October 2021, a fist fight escalated at the Metropolitan Assembly of Cape Coast city (Cape Coast, Central) after a suspected NDC (opposition) party supporter attempter to run away with a ballot box during the council executive election. [size=no report]",0,1635193320,GHA,"[{'translation_text': ""Le 17 octobre 2021, une lutte au puce s'est intensifiée à l'Assemblée métropolitaine de Cape Coast (Cape Coast, Central) après qu'un partisan présumé du NDC (opposition) a tenté de s'enfuir avec une urne lors des élections exécutives du conseil. [size=no report]""}]"
8605426,566,NIG22302,22302,17/10/2021,2021,1,Violence against civilians,Attack,Sokoto Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Sokoto,Goronyo,,Goronyo,13.4423,5.6723,1,GardaWorld; Sahara Reporters; Defense Post,Other-Regional,"On 17 October 2021, unidentified armed men, presumably Sokota militias, attacked civilians at a market in Goronyo (Goronyo, Sokoto). At least 49 persons were killed and an unspecified number were injured.",49,1635193320,NGA,"[{'translation_text': 'Le 17 octobre 2021, des hommes armés non identifiés, vraisemblablement des milices sokotas, ont attaqué des civils dans un marché de Goronyo (Goronyo, Sokoto), tuant au moins 49 personnes et blessant un nombre non précisé.'}]"
8605427,566,NIG22303,22303,17/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Christian Group (Nigeria),7,37,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.55,1,The Cable (Nigeria); Premium Times (Nigeria),National,"On 17 October 2021, unidentified armed men shot and killed a man outside of his church in Illorin (Ilorin East, Kwara). The reason for the attack is unknown.",1,1635193320,NGA,"[{'translation_text': ""Le 17 octobre 2021, des hommes armés non identifiés ont tué et abattu un homme à l'extérieur de son église à Illorin (Ilorin-Est, Kwara), la raison de l'attaque étant inconnue.""}]"
8605460,562,NIR14207,14207,17/10/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Niger (2021-),,1,12,Western Africa,Niger,Tillaberi,Torodi,Torodi,Kiki,12.9855,1.5681,2,Signal; Undisclosed Source,Local partner-Other,"On 17 October 2021, a Nigerien army vehicle struck an IED in the area of Kiki (Torodi, Tillaberi). Three soldiers were wounded by the explosive likely planted by JNIM militants.",0,1635193320,NER,"[{'translation_text': ""Le 17 octobre 2021, un véhicule de l'armée nigériane a frappé un explosif de circonstance dans la région de Kiki (Torodi, Tillaberi) et trois soldats ont été blessés par l'explosif probablement posé par des militants du JNIM.""}]"
8605571,466,MLI5780,5780,17/10/2021,2021,1,Protests,Peaceful protest,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Bamada,National,"On 17 October 2021, a number of people demonstrated at the airport in the capital Bamako (Bamako, Bamako). The demonstrators denounced ECOWAS dictating terms on the transition in Mali. [size=no report]",0,1635193320,MLI,"[{'translation_text': ""Le 17 octobre 2021, un certain nombre de personnes ont manifesté à l'aéroport de la capitale, Bamako (Bamako, Bamako), dénonçant la CEDEAO pour avoir dicté des termes sur la transition au Mali. [size=no report]""}]"
8605681,566,NIG22306,22306,17/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Taraba,Jalingo,,Yelwa,8.9068,11.3753,2,EONS Intelligence,National,"On 17 October 2021, unidentified armed men abducted a man and a woman from different locations in Jalingo (Taraba), coded as Yelwa. There are no reports on ransom demands yet.",0,1635193320,NGA,"[{'translation_text': 'Le 17 octobre 2021, des hommes armés non identifiés ont enlevé un homme et une femme à différents endroits à Jalingo (Taraba) sous le code Yelwa.'}]"
8605713,854,BFO5559,5559,17/10/2021,2021,1,Battles,Armed clash,VDP: Volunteer for Defense of Homeland,,4,Islamic State (West Africa) - Greater Sahara Faction,,2,24,Western Africa,Burkina Faso,Sahel,Oudalan,Gorom-Gorom,Doumam,14.3662,-0.0533,1,Facebook,New media,"On 17 October 2021, volunteer fighters (VDP) intervened and routed presumed ISWAP (Greater Sahara) militants who attempted to seize livestock in the village of Doumam (Gorom-Gorom, Oudalan). There we no casualties.",0,1635193320,BFA,"[{'translation_text': ""Le 17 octobre 2021, des combattants volontaires (VDP) sont intervenus et ont entraîné des militants présumés de l'ISWAP (Greater Sahara) qui tentaient de saisir le bétail dans le village de Doumam (Gorom-Gorom, Oudalan).""}]"
8605743,324,GUI2093,2093,17/10/2021,2021,1,Battles,Armed clash,Kokoun Communal Militia (Guinea),,4,Banko Communal Militia (Guinea),,4,44,Western Africa,Guinea,Kankan,Siguiri,Siguiri-Centre,Siguiri,11.4167,-9.1665,2,Guinee Matin,National,"On 17 October 2021, villagers of Kokoun and Banko villages engaged in fire fight around Siguiri town, Siguiri-Centre subdivision (Siguiri, Kankan) over a dispute about the ownership of a gold mine. Two people were shot and injured.",0,1635193321,GIN,"[{'translation_text': ""Le 17 octobre 2021, des villageois des villages de Kokoun et Banko se sont battus autour de la ville de Siguiri, subdivision Siguiri-Centre (Siguiri, Kankan), à la suite d'un différend concernant la propriété d'une mine d'or.""}]"
8605873,566,NIG22300,22300,17/10/2021,2021,1,Violence against civilians,Attack,Agila Communal Militia (Nigeria),,4,Civilians (Nigeria),Mgbo Ethnic Group (Nigeria),7,47,Western Africa,Nigeria,Benue,Ado,,Apa-Agila,6.7612,7.9215,2,Nigeria Punch,National,"On 17 October 2021, Agila communal militia members attacked and killed one person from the Mgbo ethnic group in retaliation of previous attacks (coded previously), in Apa ward of Ado Local Government Area of Benue State. Location coded as Apa-Agila (Ado, Benue). The local government chairman of Ado LGA announced a dusk to dawn curfew in the area following the attacks.",1,1635193321,NGA,"[{'translation_text': ""Le 17 octobre 2021, des membres des milices communautaires d'Agila ont attaqué et tué une personne appartenant au groupe ethnique Mgbo en représailles d'attaques antérieures (codes antérieurs), dans la circonscription d'Apa de la région de l'administration locale d'Ado, dans l'État de Benue, ""}]"
8605893,566,NIG22304,22304,17/10/2021,2021,2,Strategic developments,Headquarters or base established,Zamfara Communal Militia (Nigeria),,4,,,0,40,Western Africa,Nigeria,Sokoto,Isa,,Isa,13.2003,6.4071,2,Premium Times (Nigeria),National,"Around 17 October 2021 (as reported), the leader of a Zamfara militia has reportedly fled and established his base in Gwalama (Isa, Sokoto), coded to Isa.",0,1635193321,NGA,"[{'translation_text': ""Vers le 17 octobre 2021, le chef d'une milice de Zamfara aurait fui et établi sa base à Gwalama (Isa, Sokoto), codée Isa.""}]"
8605970,854,BFO5562,5562,17/10/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,VDP: Volunteer for Defense of Homeland,,4,24,Western Africa,Burkina Faso,Nord,Loroum,Ouindigui,Hitte,13.7547,-1.8406,2,Signal,New media,"On 17 October 2021, a volunteer fighter (VDP) was killed by the explosion of an IED likely planted by Ansaroul Islam or Katiba Macina (JNIM) militants on the road between Hitte and Bouna (Ouindigui, Loroum).",1,1635193321,BFA,"[{'translation_text': ""Le 17 octobre 2021, un combattant volontaire (VDP) a été tué par l'explosion d'un IED probablement planté par des militants d'Ansaroul Islam ou de Katiba Macina (JNIM) sur la route entre Hitte et Bouna (Ouindigui, Loroum).""}]"
8606069,854,BFO5565,5565,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Namentenga,Tougouri,Nare,13.2829,-0.6491,1,Undisclosed Source,Local partner-Other,"Property destruction: On 17 October 2021, presumed JNIM militants burned farmland in the village of Nare (Tougouri, Namentenga).",0,1635193321,BFA,"[{'translation_text': 'Destruction de biens : Le 17 octobre 2021, des militants présumés du JNIM ont brûlé des terres agricoles dans le village de Nare (Tougouri, Namentenga).'}]"
8606071,854,BFO5567,5567,17/10/2021,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Solomnore,13.2214,-0.8013,2,Undisclosed Source,Local partner-Other,"On 17 October 2021, the Burkinabe air force conducted airstrikes against presumed JNIM militants positions in the area of Solomnore (Pissila, Sanmatenga). Casualties unknown.",0,1635193321,BFA,"[{'translation_text': ""Le 17 octobre 2021, l'armée de l'air burkinabè a effectué des frappes aériennes contre des positions présumées de militants du JNIM dans la région de Solomnore (Pissila, Sanmatenga); les pertes en vies humaines sont inconnues.""}]"
8606074,854,BFO5566,5566,17/10/2021,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Pissila,13.1642,-0.8225,2,Undisclosed Source,Local partner-Other,"On 17 October 2021, the Burkinabe air force conducted airstrikes against presumed JNIM militants positions in the area of Pissila (Pissila, Sanmatenga). Casualties unknown.",0,1635193321,BFA,"[{'translation_text': ""Le 17 octobre 2021, l'armée de l'air burkinabè a effectué des frappes aériennes contre des positions présumées de militants du JNIM dans la région de Pissila (Pissila, Sanmatenga).""}]"
8606078,854,BFO5569,5569,17/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Madjoari,Tanli,11.3993,1.259,1,Undisclosed Source,Local partner-Other,"On 17 October 2021, JNIM militants abducted two youths from Tambarga in the village of Tanli (Madjoari, Kompienga).",0,1635193321,BFA,"[{'translation_text': 'Le 17 octobre 2021, des militants du JNIM ont enlevé deux jeunes de Tambarga, dans le village de Tanli (Madjoari, Kompienga).'}]"
8606080,854,BFO5560,5560,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Farmers (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pissila,Guibga,13.3395,-0.7277,1,Undisclosed Source,Local partner-Other,"Property destruction: On 17 October 2021, presumed JNIM militants burned farmland in the village of Guibga (Pissila, Sanmatenga).",0,1635193321,BFA,"[{'translation_text': 'Destruction de biens : Le 17 octobre 2021, des militants présumés du JNIM ont brûlé des terres agricoles dans le village de Guibga (Pissila, Sanmatenga).'}]"
8606082,854,BFO5558,5558,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Nord,Yatenga,Barga,Barga,13.7933,-2.255,1,Undisclosed Source,Local partner-Other,"Looting: On 17 October 2021, presumed Ansaroul Islam or Katiba Macina (JNIM) militants seized livestock in the village of Barga (Barga, Yatenga).",0,1635193321,BFA,"[{'translation_text': ""Vol : Le 17 octobre 2021, des militants présumés d'Ansaroul Islam ou de Katiba Macina (JNIM) ont saisi du bétail dans le village de Barga (Barga, Yatenga).""}]"
8606087,854,BFO5564,5564,17/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,37,Western Africa,Burkina Faso,Est,Tapoa,Diapaga,Manmangou,12.2189,1.727,1,Undisclosed Source,Local partner-Other,"On 17 October 2021, unknown gunmen killed a shopkeeper in the village of Manmangou (Diapaga, Tapoa).",1,1635193321,BFA,"[{'translation_text': 'Le 17 octobre 2021, des hommes armés inconnus ont tué un commerçant dans le village de Manmangou (Diapaga, Tapoa).'}]"
