data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8785898,466,MLI6086,6086,09-Jan-22,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Mali (2021-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Mali,Sikasso,Sikasso,Danderesso,Kabale,11.7181,-5.3038,2,FAMAMali,National,"On 9 January 2022, the Malian army carried out artillery strike on presumed JNIM militant positions near the village of Kabale (Sikasso, Sikasso). The strike destroyed a logistics base. Two suspects were also arrested in the operation.",0,1642439769,MLI
8785948,566,NIG23220,23220,09-Jan-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Okwagbe Communal Group (Nigeria),7,37,Western Africa,Nigeria,Delta,Ughelli South,,Okwagbe,5.3618,5.7918,1,Sahara Reporters,Regional,"On 9 January 2022, unidentified armed individuals shot and killed a chief at his residence in Okwagbe community (Ughelli South, Delta). The reason for the attack is unknown.",1,1642439769,NGA
8785951,686,SEN1425,1425,09-Jan-22,2022,1,Riots,Mob violence,Rioters (Senegal),Bennoo Bokk Yaakar,5,Rioters (Senegal),Yewwi Askan Wi,5,55,Western Africa,Senegal,Dakar,Dakar,Plateau,Dakar,14.6667,-17.4441,1,Sen360,National,"On 9 January 2022, supporters of the Bennoo Bokk Yaakar (ruling) political coalition and supporters of the Yewwi Askan Wi (opposition) coalition clashed with sticks and machetes in the Guediawaye neighborhood of Dakar city (Plateau, Dakar), in the context of the electoral campaign for the municipal electricity. There were no casualties. [size=no report]",0,1642439769,SEN
8785952,686,SEN1424,1424,09-Jan-22,2022,1,Riots,Mob violence,Rioters (Senegal),Bennoo Bokk Yaakar,5,Rioters (Senegal),Independent Politicians (Senegal),5,55,Western Africa,Senegal,Dakar,Dakar,Plateau,Medina,14.685,-17.4494,1,Sen360,National,"On 9 January 2022, supporters of the Bennoo Bokk Yaakar (ruling) political coalition and the incumbent Mayor (independent) threw stones at each other in the Medina commune of Dakar city (Plateau, Dakar), in the context of the electoral campaign for the municipal elections. The police forces fired tear gas to disperse them. One woman was arrested. [size=no report]",0,1642439769,SEN
8785957,562,NIR14306,14306,09-Jan-22,2022,1,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Gagamari,13.2052,12.4193,2,Signal,New media,"On 9 January 2022, overnight suspected ISWAP (Lake Chad) militants killed a merchant, pillaged a shop, and seized a vehicle in the village of Sola, 3km north of Gagamari (Diffa, Diffa).",1,1642439769,NER
8785964,566,NIG23180,23180,09-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Unidentified Communal Group (Nigeria),7,37,Western Africa,Nigeria,Imo,Orlu,,Orlu,5.7946,7.035,2,Sun (Nigeria),National,"On 9 January 2022, unidentified armed individuals abducted an unidentified traditional ruler at the Y-Junction, Ubomiri, Orlu LGA (Imo). The victim was travelling with his daughter who the abductors left behind. There are no reports about demands for ransom yet.",0,1642439769,NGA
8785968,566,NIG23243,23243,09-Jan-22,2022,2,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Sun (Nigeria),National,"Around 9 January 2022 (as reported), a mob beat up a man, killed him and set his body on fire in Obiohia axis of Aba (Aba South, Abia) for breaking into an apartment and stealing some items. [size=no report]",1,1642439769,NGA
8785970,566,NIG23222,23222,09-Jan-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Ebonyi,Ivo,,Ishiagu,5.9529,7.5601,2,Sun (Nigeria),National,"On 9 January 2022, suspected armed Fulani pastoralists attacked and killed three farmers at their farms in Amaeze Ishiagu (Ivo, Ebonyi), coded to Ishiagu.",3,1642439769,NGA
8785979,566,NIG23182,23182,09-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Women (Nigeria),7,37,Western Africa,Nigeria,Plateau,Jos North,,Jos,9.9285,8.8921,1,The Cable (Nigeria),National,"On 9 January 2022, unidentified armed men abducted the wife of the deputy chief of staff to the deputy governor of plateau state near her residence in Jos (Jos North, Plateau). The victim was rescued on 11 January 2021 by military troops [no clash was reported]. [women targeted: relatives of targeted groups or persons]",0,1642439769,NGA
8785997,854,BFO6223,6223,09-Jan-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Dapala,10.4609,-3.7581,1,Undisclosed Source,Local partner-Other,"Property destruction: On 9 January 2022, suspected JNIM militants burned a stock of cotton in the village of Dapala (Ouo, Comoe).",0,1642439769,BFA
8786007,854,BFO6190,6190,09-Jan-22,2022,1,Battles,Armed clash,VDP: Volunteer for Defense of Homeland,,4,JNIM: Group for Support of Islam and Muslims,,2,24,Western Africa,Burkina Faso,Cascades,Comoe,Ouo,Dapala,10.4609,-3.7581,2,Undisclosed Source,Local partner-Other,"On 9 January 2022, volunteer fighters (VDP) pursued a group of suspected JNIM militants near the village of Dapala (Ouo, Comoe). Three militants were killed and one wounded.",3,1642439769,BFA
8786009,854,BFO6224,6224,09-Jan-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Police Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Centre-Est,Boulgou,Bittou,Bittou,11.2581,-0.3061,1,Undisclosed Source,Local partner-Other,"Property destruction: On 9 January 2022, suspected JNIM militants burned a station or checkpoint of the National Road Safety Office (ONASER) in Bittou (Bittou, Boulgou).",0,1642439769,BFA
8968239,566,NIG23221,23221,09-Jan-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Ebube Agu Corps,7,37,Western Africa,Nigeria,Ebonyi,Ezza South,,Ndiagu Amagu,5.9726,8.1363,2,EONS Intelligence; New Telegraph,National,"On 9 January 2022, unidentified armed men killed a presumed off duty member of Ebube Agu corps at a drinking joint in Igweledeoha in or around Ndiagu Amagu (Ikwo, Ebonyi). Two suspects connected to the attack were arrested by the police.",1,1648594101,NGA
8785718,854,BFO6213,6213,08-Jan-22,2022,1,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),Women (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Sanmatenga,Pensa,Ankouna,13.7391,-0.7544,1,Infowakat; Facebook; Undisclosed Source,Local partner-Other,"On 8 January 2022, presumed ISWAP (Greater Sahara) militants killed at least two civilians and seized carts from women in the village of Ankouna (Pensa, Sanmatenga).",2,1642439768,BFA
8785745,324,GUI2161,2161,08-Jan-22,2022,1,Riots,Violent demonstration,Rioters (Guinea),,5,Police Forces of Guinea (2021-),Military Forces of Guinea (2021-) Gendarmerie,1,15,Western Africa,Guinea,Conakry,Conakry,Kaloum,Conakry,9.5091,-13.7122,1,Guinea News; Guinee 7; Le Lynx; Guinee Matin; Le Djely,Subnational-National,"On 8 January 2022, youth threw stones against police and gendarmerie forces after the officers used tear gas to disperse their demonstration in Lambanyi neighborhood of Conakry city (Kaloum, Conakry) to demand the restitution of their recreational center that they said, was sold to an individual. Several demonstrators were injured, and others arrested. [size=no report]",0,1642439768,GIN
8785783,566,NIG23173,23173,08-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Former Government of Nigeria (2015-),7,37,Western Africa,Nigeria,Imo,Ehime Mbano,,Umueze,5.6325,7.3054,2,Sahara Reporters; Sun (Nigeria); Daily Independent (Nigeria); Nigeria Punch,National-Regional,"On 8 January 2022, unidentified armed men abducted a former speaker of the Imo state house of assembly while he was returning from a function at Oriagu (Ehime Mbano, Imo), coded as Umueze. 15 million was demanded as ransom; the victim was released around 14 January, there are no reports about whether a ransom was paid.",0,1642439768,NGA
8785784,566,NIG23174,23174,08-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Kogi,Yagba West,,Odo Ere,8.25,5.55,2,EONS Intelligence; Daily Trust (Nigeria),National,"On 8 January 2022, unidentified armed individuals abducted four civilians who were returning from a naming ceremony at Oko town (Yagba West, Kogi), coded as Odo Ere. There are no reports about demands for ransom.",0,1642439768,NGA
8785799,566,NIG23198,23198,08-Jan-22,2022,1,Battles,Armed clash,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Unidentified Armed Group (Nigeria),Farmers (Nigeria),3,34,Western Africa,Nigeria,Kwara,Asa,,Alapa,8.6167,4.3833,1,Sahara Reporters; Daily Post (Nigeria); Daily Trust (Nigeria),National-Regional,"On 8 January 2022, an armed Fulani pastoralist clashed with farmers in Alapa (Asa, Kwara). The Fulani pastoralist and two farmers were seriously wounded.",0,1642439768,NGA
8785824,566,NIG23247,23247,08-Jan-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Enugu,Enugu North,,Enugu,6.4426,7.5022,1,Sahara Reporters; Daily Post (Nigeria),National-Regional,"On 8 January 2022, locals of Enugu East LGA protested at the government house in Enugu (Enugu North, Enugu) against the imposition of a candidate ahead of the local government elections. [size=no report]",0,1642439768,NGA
8785833,562,NIR14309,14309,08-Jan-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Niger),,3,Civilians (Niger),Government of Niger (2021-),7,37,Western Africa,Niger,Diffa,Maine Soroa,Maine Soroa,Maine Soroa,13.2114,12.0241,1,Facebook; Signal,New media,"Looting: On 8 January 2022, unknown gunmen entered the domicile of the Maine Soroa commune general secretary and seized his vehicle in the town of Maine Soroa (Maine Soroa, Diffa).",0,1642439768,NER
8785873,566,NIG23242,23242,08-Jan-22,2022,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Edo,Oredo,,Benin City,6.3351,5.6275,2,Daily Trust (Nigeria),National,"On 8 January 2022, a mob set a stationed truck loaded with drinks ablaze at an accident scene along Benin-Sapele road (Oredo, Edo), coded as Benin City, after the commercial bus rammed into the truck and resulted in an accident that caused the death of two persons. [size=no report]",0,1642439769,NGA
8785897,466,MLI6050,6050,08-Jan-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Mali (2021-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Mali,Mopti,Bankass,Sokoura,Sama,13.5902,-3.9506,2,FAMAMali,National,"On 8 January 2022, the Malian air force carried out airstrike in a forest in the area of Sama (Bankass, Mopti). 26 (presumed JNIM) militants were killed, according to a statement by the Malian Armed Forces (FAMa).",26,1642439769,MLI
8785938,566,NIG23248,23248,08-Jan-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Lagos,Ibeju-Lekki,,Lekki,6.4148,4.0932,1,Nigeria Punch,National,"On 8 January 2022, residents of Lekki Peninsula area protested in Lekki (Ibeju-Lekki, Lagos) against the state government's allocation of the Lekki coastal road to a private developer. The protesters demanded that the governor fulfil his campaign promise to build the road. [size=no report]",0,1642439769,NGA
8785949,566,NIG23258,23258,08-Jan-22,2022,1,Protests,Protest with intervention,Protesters (Nigeria),Labour Group (Nigeria),6,Police Forces of Nigeria (2015-) Oyo State Joint Task Force,,1,16,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3776,3.9059,2,Sahara Reporters,Regional,"On 8 January 2022, employees of a personal care product manufacturing company demonstrated in or around Ibadan (Ibadan North West, Oyo) regarding the payment of late wages and work conditions. Operatives of the Oyo state task force beat and arrested seven of the protesters who were made to pay 5000 naira as bail. [size=no report]",0,1642439769,NGA
8786003,854,BFO6233,6233,08-Jan-22,2022,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),Women (Burkina Faso); Students (Burkina Faso),7,37,Western Africa,Burkina Faso,Est,Tapoa,Diapaga,Diapaga,12.0731,1.7884,1,Undisclosed Source,Local partner-Other,"On 8 January 2022, an unknown gunman with an AK rifle aboard a motorcycle raped a 17-year old female student in Sector 1 in the town of Diapaga (Diapaga, Tapoa). The gunman fired gunshots in the air before escaping. [women targeted: girls]",0,1642439769,BFA
8786015,854,BFO6214,6214,08-Jan-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Soum,Tongomayel,Belehede,14.0815,-1.2908,1,Undisclosed Source,Local partner-Other,"On 8 January 2022, presumed JNIM militants killed a captive in the village of Belehede (Tongomayel, Soum).",1,1642439769,BFA
8793139,430,LBR1639,1639,08-Jan-22,2022,1,Protests,Peaceful protest,Protesters (Liberia),Women (Liberia),6,,,0,60,Western Africa,Liberia,Maryland,Pleebo,Kleebo,Pleebo,4.5892,-7.6725,2,GNN Liberia,National,"On 8 January 2022, hundreds of women from rural areas demonstrated in Gbolobo village, in the outskirts of Pleebo town, Kleebo subdivision (Pleebo, Maryland) to demand that the murderer of one woman be brought to justice. [size=hundreds]",0,1643040848,LBR
8793211,566,NIG23298,23298,08-Jan-22,2022,3,Violence against civilians,Attack,Niger Communal Militia (Nigeria),,4,Civilians (Nigeria),Civilians (China),7,47,Western Africa,Nigeria,Niger,Minna,,Minna,9.6139,6.5569,3,Nigeria Punch,National,"Around 8 January 2022 (between 1 - 17 January), the Niger militiamen have attacked civilians at least 50 times, killed over 300 persons and abducted 200 others including security personnel and Chinese national according to the state government, coded as Minna (Minna, Niger). About 75 fatalities were coded separately during this time period in Niger state. Fatalities coded as 225.",225,1643040848,NGA
8817111,562,NIR14305,14305,08-Jan-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),Women (Niger); Students (Niger),7,37,Western Africa,Niger,Maradi,Madarounfa,Gabi,Garin Galadima,13.2257,7.0222,1,Le Souffle de Maradi,New media,"On 8 January 2022, unknown gunmen attacked civilians in the village of Galadi [Garin Galadima] (Madarounfa, Maradi). The gunmen wounded three people and abducted seven including six women including a student, and a man. An elder woman and a girl were subsequently released against ransom. [women targeted: girls]",0,1644252032,NER
8817113,562,NIR14304,14304,08-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Maradi,Madarounfa,Sarkin Yamma,Garin Bajini,13.4375,6.9795,1,Le Souffle de Maradi,New media,"On 8 January 2022, unknown gunmen abducted two men in the village of Garin Bajini (Madarounfa, Maradi). The two men were released against ransom between 24-30 January.",0,1644252032,NER
8831005,566,NIG23218,23218,08-Jan-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Labour Group (Nigeria),7,47,Western Africa,Nigeria,Ogun,Odedah,,Imolisa,7.1666,3.7666,2,Sahara Reporters,Regional,"On 8 January 2022, suspected armed Fulani men attacked a commercial bus at the Onigaari axis of the Lagos-Ibadan highway near Imolisa (Odeda, Ogun). The driver was killed, one passenger was wounded and five others including one woman; a ransom of 30 million naira was demanded for the release of the woman.",1,1644882996,NGA
8704673,854,BFO6171,6171,07-Jan-22,2022,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Women (Burkina Faso); Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Soum,Djibo,Djibo,14.0875,-1.6418,1,Undisclosed Source; Facebook,Local partner-Other,"On 7 January 2022, suspected JNIM militants killed a woman near a bar in the town of Djibo (Djibo, Soum). The woman was an employee at the regional directorate of the Ministry of Women, National Solidarity, Family and Humanitarian Action. [women targeted: government officials]",1,1641863883,BFA
8705110,562,NIR14303,14303,07-Jan-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Niger (2021-) Gendarmerie,,1,12,Western Africa,Niger,Tillaberi,Torodi,Torodi,Torodi,13.1167,1.8,2,AFP; Signal; Urgence Tillabery,New media-International,"On 7 January 2022, at least three gendarmes were killed and three others wounded when their vehicle hit an IED likely planted by JNIM militants on the road between Torodi and Makalondi (Torodi, Tillaberi).",3,1641863884,NER
8705747,478,MAA1298,1298,07-Jan-22,2022,1,Protests,Peaceful protest,Protesters (Mauritania),,6,,,0,60,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,El Mouritany,National,"On 7 January 2022, citizens held a protest march in Nouakchott (Nouakchott), calling for a decrease in the price of basic necessities. [size=no report]",0,1641863886,MRT
8705764,566,NIG23172,23172,07-Jan-22,2022,2,Strategic developments,Change to group/activity,Zamfara Communal Militia (Nigeria),,4,,,0,40,Western Africa,Nigeria,Zamfara,Bukkuyum,,Bukuyum,12.1377,5.4665,2,EONS Intelligence,National,"Movement of forces: Around 7 January 2022 (as reported), Bello Turji, the leader of a Zamfara militia moved from Shinkafi area to Bukuyum (Bukkuyum, Zamfara). The movement was as a result of airstrikes by the Nigeria military in militia camps.",0,1641863886,NGA
8705870,430,LBR1638,1638,07-Jan-22,2022,2,Violence against civilians,Abduction/forced disappearance,Matambo Communal Militia (Liberia),,4,Civilians (Liberia),Civilians (Turkey); Labour Group (Liberia); Labour Group (Turkey),7,47,Western Africa,Liberia,Grand Cape Mount,Commonwealth,Upper Garwula,Robertsport,6.7533,-11.3686,2,Front Page Africa,National,"Around 7 January 2022 (as reported), suspected members of a Matambo militia kidnapped 3 workers of the Bea Mountains Mining Company, including a Turkish national, on Jenna Brown Road, assumedly around Robertsport, Upper Garwula subdivision (Commonwealth, Grand Cape Mount).",0,1641863886,LBR
8705881,288,GHA1371,1371,07-Jan-22,2022,2,Protests,Peaceful protest,Protesters (Ghana),,6,,,0,60,Western Africa,Ghana,Greater Accra,Ga West,,Achimota,5.6167,-0.2333,1,Ghana Web,National,"Around 7 January 2022 (as reported), residents demonstrated in Achimota town (Ga West, Greater Accra) against a decision to remove the Old Achimota bus station. They blocked the main road. [size=no report]",0,1641863886,GHA
8705900,324,GUI2154,2154,07-Jan-22,2022,1,Riots,Mob violence,Rioters (Guinea),Labour Group (Guinea),5,Rioters (Guinea),Labour Group (Guinea),5,55,Western Africa,Guinea,Kankan,Siguiri,Kintinian,Kintinian,11.6,-9.3833,1,Guinee Matin,National,"On 7 January 2022, two rival groups engaged in fistfight at the subprefecture of Kintinian town (Siguiri, Kankan) over the recruitment of workers for a local private security company. One person was injured. The police forces intervened to settle the situation. [size=no report]",0,1641863886,GIN
8706576,854,BFO6172,6172,07-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Students (Burkina Faso),7,27,Western Africa,Burkina Faso,Centre-Nord,Bam,Bourzanga,Kiefaye,13.7826,-1.5879,2,Signal,New media,"On 7 January 2022, presumed JNIM militants removed and abducted three people including a student aboard a communal transport bus near the village of Kiefaye (Bourzanga, Bam). One of those abducted was released.",0,1641863888,BFA
8785698,204,BEN612,612,07-Jan-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Benin),,3,Civilians (Benin),Women (Benin); Farmers (Benin),7,37,Western Africa,Benin,Donga,Djougou,,Barienou,9.7224,1.7918,1,L'investigateur; Le Portail Info (Benin),National,"On 7 January 2022, unknown gunmen or individuals killed and mutilated a female cashew farmer in the village of Barienou (Djougou, Donga).",1,1642439768,BEN
8785798,566,NIG23196,23196,07-Jan-22,2022,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Mobbar,,Damasak,13.0977,12.4952,2,New Telegraph; Blueprint,National,"On 7 January 2022, Nigerian troops engaged in an armed clash with ISWAP/ Boko haram militants operating an illegal market in Gallo Malawari village, Damasak (Mobbar, Borno). 3 militants were killed, the market was destroyed, a truck, two motorcycles, arms and ammunitions were seized and the remaining militants retreated.",3,1642439768,NGA
8785878,686,SEN1433,1433,07-Jan-22,2022,1,Riots,Violent demonstration,Rioters (Senegal),,5,Police Forces of Senegal (2012-),,1,15,Western Africa,Senegal,Dakar,Dakar,Plateau,Dakar,14.6667,-17.4441,1,EnQuete Plus,National,"On 7 January 2022, 9 people led by a well-known musician burnt an LGBT rainbow flag in front of the National Assembly in Dakar city (Plateau, Dakar) to demonstrate against the rejection of an anti-LGBT bill. The police forces arrested them. [size=9]",0,1642439769,SEN
8785901,288,GHA1373,1373,07-Jan-22,2022,1,Riots,Mob violence,Rioters (Ghana),Farmers (Ghana),5,Civilians (Ghana),Miners (Ghana),7,57,Western Africa,Ghana,Eastern,Suhum,,Suhum,6.0409,-0.45,1,Ghana Web,National,"On 7 January 2022, farmers and land owners physically confronted sand mining in Suhum town (Suhum, Eastern) over the land destruction caused by illegal sand mining in the area. The police forces arrested 6 farmers in connection with the incident. [size=no report]",0,1642439769,GHA
8785966,566,NIG23197,23197,07-Jan-22,2022,1,Battles,Armed clash,Shiroro Communal Militia (Nigeria),Hunters Group of Nigeria,4,Niger Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Niger,Shiroro,,Shiroro,9.96,6.8346,2,Sun (Nigeria),National,"On 7 January 2022, a Shiroro militia and hunters clashed with Niger militiamen in Nakuna and Wurukuchi communities in Shiroro LGA (Niger). Scores of militiamen were killed. Scores of fatalities coded as 20.",20,1642439769,NGA
8785967,566,NIG23241,23241,07-Jan-22,2022,2,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),Taxi Drivers (Nigeria),7,57,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Sun (Nigeria),National,"Around 7 January 2022 (as reported), a mob beat up and killed two men operating a commercial tricycle and burnt their tricycle in Obiohia axis of Aba (Aba South, Abia) over their involvement in an attempted abduction of a little girl. [size=no report]",2,1642439769,NGA
8785969,566,NIG23217,23217,07-Jan-22,2022,1,Violence against civilians,Attack,Fulani Ethnic Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),Farmers (Nigeria),7,47,Western Africa,Nigeria,Plateau,Bassa,,Bassa,9.9333,8.7333,2,Sun (Nigeria),National,"On 7 January 2022, suspected armed Fulani pastoralists attacked and presumably killed a farmer at his farm in Nzhwereni village in Bassa LGA (Plateau), coded to Bassa. The body of the victim had not been found as of 12 January, only traces of his blood were seen; the assailants stole his motorcycle and water pump machine.",1,1642439769,NGA
8785993,566,NIG23260,23260,07-Jan-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Dikwa,,Dikwa,12.024,13.9165,2,Twitter,New media,"On 7 January 2022, ISWAP claimed a triple IED attack on a Nigerian army convoy on the Marte-Dikwa road (Dikwa, Borno). They also claimed that 15 soldiers were killed and wounded while an armored vehicle and an SUV were destroyed. Fatalities coded as 5.",5,1642439769,NGA
8786020,854,BFO6179,6179,07-Jan-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,Islamic State (West Africa) - Greater Sahara Faction,,2,12,Western Africa,Burkina Faso,Sahel,Seno,Seytenga,Seytenga,13.972,0.3096,2,Undisclosed Source,Local partner-Other,"On 7 January 2022, the Burkinabe air force carried out airstrike against presumed ISWAP (Greater Sahara) positions in the area of Seytenga (Seytenga, Seno). Casualties unknown.",0,1642439769,BFA
8786021,854,BFO6176,6176,07-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Est,Gourma,Yamba,Yamba,12.2975,0.3386,1,Undisclosed Source,Local partner-Other,"On 7 January 2022, presumed JNIM militants abducted the driver of a construction company and stripped residents of their mobile phones and other electronics in the village of Yamba (Yamba, Gourma).",0,1642439769,BFA
8801520,566,NIG23392,23392,07-Jan-22,2022,1,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Bama,,Banki,11.2551,14.1482,2,Undisclosed Source,Local partner-Other,"On 7 January 2022, ISWAP attacked civilians and killed three persons between Banki and Tarmuwa (Bama, Borno). Nine people were abducted, six bicycles and a hand cart belonging to the victims were seized.",3,1643646041,NGA
8829395,566,NIG23565,23565,07-Jan-22,2022,1,Violence against civilians,Attack,Unidentified Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Anambra,Njikoka,,Nawfia,6.1881,7.0198,2,Blueprint; Guardian (Nigeria),National,"On 7 January 2022, members an unidentified communal militia attacked members of Nawfia community who visited the Uruoji communal land, coded to nearby Nawfia (Njikoka, Anambra). No fewer than six persons were injured, one of them succumbing to their injuries a month later.",1,1644869101,NGA
8968248,854,BFO6222,6222,07-Jan-22,2022,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Police Forces of Burkina Faso (2015-); Government of Burkina Faso (2015-),7,27,Western Africa,Burkina Faso,Centre-Est,Koulpelogo,Soudougui,Nadiagou,11.1574,0.8333,1,Undisclosed Source,Local partner-Other,"Looting: On 7 January 2022, presumed JNIM militants looted the domiciles of security force members and local officials in the town of Nadiagou (Pama, Kompienga).",0,1648594101,BFA
8704672,854,BFO6170,6170,06-Jan-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Nord,Loroum,Solle,Solle,14.1333,-2.1,1,Undisclosed Source; Facebook,Local partner-Other,"On 6 January 2022, four soldiers were severely wounded when their vehicle hit an IED likely planted by JNIM militants in Solle (Solle, Loroum).",0,1641863883,BFA
8705331,384,CDI2705,2705,06-Jan-22,2022,1,Riots,Mob violence,Rioters (Ivory Coast),Students (Ivory Coast); CEECI: Committee of Pupils and Students for the Ivory Coast,5,Civilians (Ivory Coast),Teachers (Ivory Coast),7,57,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,Bouake,Bouake,7.6833,-5.0167,1,Afrique sur 7,Regional,"On 6 January 2022, a group of students, members of the CEECI students union, interrupted a lesson and took out a lecturer at the University of Bouake town (Gbeke, Vallee du Bandama), claiming that they were tasked by their union to do so, without any further explanation. [size=no report]",0,1641863885,CIV
8705672,566,NIG23164,23164,06-Jan-22,2022,1,Protests,Peaceful protest,Protesters (Nigeria),APC: All Progressives Congress,6,,,0,60,Western Africa,Nigeria,Cross River,Calabar Municipal,,Calabar,4.9667,8.3333,1,Daily Post (Nigeria),National,"On 6 January 2022, older members of the APC in Cross River state protested in Calabar (Calabar Municipal, Cross River) against their marginalization by the governor. The protesters demanded to be paid and given appointments by the governor as promised. [size=no report]",0,1641863885,NGA
